Locus,Total_Depth,Average_Depth_sample,Depth_for_17
chr6:33137274,0,0.00,0
chr6:33137275,0,0.00,0
chr6:33137276,0,0.00,0
chr6:33137277,0,0.00,0
chr6:33137278,0,0.00,0
chr6:33137279,0,0.00,0
chr6:33137280,0,0.00,0
chr6:33137281,0,0.00,0
chr6:33137282,0,0.00,0
chr6:33137283,0,0.00,0
chr6:33137284,0,0.00,0
chr6:33137285,0,0.00,0
chr6:33137286,0,0.00,0
chr6:33137287,0,0.00,0
chr6:33138700,0,0.00,0
chr6:33138701,0,0.00,0
chr6:33138702,0,0.00,0
chr6:33139248,0,0.00,0
chr6:33139249,0,0.00,0
chr6:33139250,0,0.00,0
chr6:33139251,0,0.00,0
chr6:33139252,0,0.00,0
chr6:33139253,0,0.00,0
chr6:33139254,0,0.00,0
chr6:33139255,0,0.00,0
chr6:33139256,0,0.00,0
chr6:33139257,0,0.00,0
chr6:33139258,0,0.00,0
chr6:33139259,0,0.00,0
chr6:33139260,0,0.00,0
chr6:33139261,0,0.00,0
chr6:33139262,0,0.00,0
chr6:33139263,0,0.00,0
chr6:33139264,0,0.00,0
chr6:33139265,0,0.00,0
chr6:33139266,0,0.00,0
chr6:33139267,0,0.00,0
chr6:33139268,0,0.00,0
chr6:33139269,0,0.00,0
chr6:33139270,0,0.00,0
chr6:33139271,0,0.00,0
chr6:33139272,0,0.00,0
chr6:33139273,0,0.00,0
chr6:33139274,0,0.00,0
chr6:33139275,0,0.00,0
chr6:33139276,0,0.00,0
chr6:33139277,0,0.00,0
chr6:33139278,0,0.00,0
chr6:33139279,0,0.00,0
chr6:33139280,0,0.00,0
chr6:33139281,0,0.00,0
chr6:33139282,0,0.00,0
chr6:33139283,0,0.00,0
chr6:33139284,0,0.00,0
chr6:33139285,0,0.00,0
chr6:33139286,0,0.00,0
chr6:33139287,0,0.00,0
chr6:33139288,0,0.00,0
chr6:33139289,0,0.00,0
chr6:33139290,0,0.00,0
chr6:33139291,0,0.00,0
chr6:33139292,0,0.00,0
chr6:33139293,0,0.00,0
chr6:33139294,0,0.00,0
chr6:33139295,0,0.00,0
chr6:33139296,0,0.00,0
chr6:33139297,0,0.00,0
chr6:33139298,0,0.00,0
chr6:33139299,0,0.00,0
chr6:33139300,0,0.00,0
chr6:33139301,0,0.00,0
chr6:33139302,0,0.00,0
chr6:33139303,0,0.00,0
chr6:33139304,0,0.00,0
chr6:33139305,0,0.00,0
chr6:33139306,0,0.00,0
chr6:33139307,0,0.00,0
chr6:33139308,0,0.00,0
chr6:33139309,0,0.00,0
chr6:33139470,0,0.00,0
chr6:33139471,0,0.00,0
chr6:33139472,0,0.00,0
chr6:33139473,0,0.00,0
chr6:33139474,0,0.00,0
chr6:33139475,0,0.00,0
chr6:33140046,0,0.00,0
chr6:33140047,0,0.00,0
chr6:33140048,0,0.00,0
chr6:33140049,0,0.00,0
chr6:33140050,0,0.00,0
chr6:33140051,0,0.00,0
chr6:33140052,0,0.00,0
chr6:33140053,0,0.00,0
chr6:33140054,0,0.00,0
chr6:33140055,0,0.00,0
chr6:33140056,0,0.00,0
chr6:33140057,0,0.00,0
chr6:33140058,0,0.00,0
chr6:33140059,0,0.00,0
chr6:33140060,0,0.00,0
chr6:33140061,0,0.00,0
chr6:33140062,0,0.00,0
chr6:33140063,0,0.00,0
chr6:33140064,0,0.00,0
chr6:33140065,0,0.00,0
chr6:33140066,0,0.00,0
chr6:33140067,0,0.00,0
chr6:33140836,0,0.00,0
chr6:33140837,0,0.00,0
chr6:33140838,0,0.00,0
chr6:33140839,0,0.00,0
chr6:33140840,0,0.00,0
chr6:33140841,0,0.00,0
chr6:33140842,0,0.00,0
chr6:33140843,0,0.00,0
chr6:33140844,0,0.00,0
chr6:33140845,0,0.00,0
chr6:33140846,0,0.00,0
chr6:33140847,0,0.00,0
chr6:33140848,0,0.00,0
chr6:33140849,0,0.00,0
chr6:33140850,0,0.00,0
chr6:33140851,0,0.00,0
chr6:33140852,0,0.00,0
chr6:33140853,0,0.00,0
chr6:33140854,0,0.00,0
chr6:33140855,0,0.00,0
chr6:33140856,0,0.00,0
chr6:33140857,0,0.00,0
chr6:33140858,0,0.00,0
chr6:33140859,0,0.00,0
chr6:33140860,0,0.00,0
chr6:33140861,0,0.00,0
chr6:33140862,0,0.00,0
chr6:33140863,0,0.00,0
chr6:33140864,0,0.00,0
chr6:33140865,0,0.00,0
chr6:33140866,0,0.00,0
chr6:33140867,0,0.00,0
chr6:33140868,0,0.00,0
chr6:33140869,0,0.00,0
chr6:33140870,0,0.00,0
chr6:33140871,0,0.00,0
chr6:33140872,0,0.00,0
chr6:33140873,0,0.00,0
chr6:33140874,0,0.00,0
chr6:33140875,0,0.00,0
chr6:33140876,0,0.00,0
chr6:33140877,0,0.00,0
chr6:33140878,0,0.00,0
chr6:33140879,0,0.00,0
chr6:33140880,0,0.00,0
chr6:33140881,0,0.00,0
chr6:33140882,0,0.00,0
chr6:33140883,0,0.00,0
chr6:33140884,0,0.00,0
chr6:33140885,0,0.00,0
chr6:33140886,0,0.00,0
chr6:33140887,0,0.00,0
chr6:33140888,0,0.00,0
chr6:33140889,0,0.00,0
chr6:33140890,0,0.00,0
chr6:33140891,0,0.00,0
chr6:33140892,0,0.00,0
chr6:33140893,0,0.00,0
chr6:33140894,0,0.00,0
chr6:33140895,0,0.00,0
chr6:33140896,0,0.00,0
chr6:33140897,0,0.00,0
chr6:33140898,0,0.00,0
chr6:33140899,0,0.00,0
chr6:33140900,0,0.00,0
chr6:33140901,0,0.00,0
chr6:33140902,0,0.00,0
chr6:33140903,0,0.00,0
chr6:33140904,0,0.00,0
chr6:33140905,0,0.00,0
chr6:33140906,0,0.00,0
chr6:33140907,0,0.00,0
chr6:33140908,0,0.00,0
chr6:33140909,0,0.00,0
chr6:33140910,0,0.00,0
chr6:33141790,0,0.00,0
chr6:33141791,0,0.00,0
chr6:33141792,0,0.00,0
chr6:33141793,0,0.00,0
chr6:33141794,0,0.00,0
chr6:33141795,0,0.00,0
chr6:33141796,0,0.00,0
chr6:33141797,0,0.00,0
chr6:33142284,0,0.00,0
chr6:33147522,0,0.00,0
chr6:33147523,0,0.00,0
chr6:33147524,0,0.00,0
chr6:33147525,0,0.00,0
chr6:33147526,0,0.00,0
chr6:33147527,0,0.00,0
chr6:33147528,0,0.00,0
chr6:33147529,0,0.00,0
chr6:33147530,0,0.00,0
chr6:33147531,0,0.00,0
chr6:33147532,0,0.00,0
chr6:33147533,0,0.00,0
chr6:33147534,0,0.00,0
chr6:33147535,0,0.00,0
chr6:33147536,0,0.00,0
chr6:33147537,0,0.00,0
chr6:33147538,0,0.00,0
chr6:33147539,0,0.00,0
chr6:33147540,0,0.00,0
chr6:33147541,0,0.00,0
chr6:33147542,0,0.00,0
chr6:33147543,0,0.00,0
chr6:33147544,0,0.00,0
chr6:33147545,0,0.00,0
chr6:33147546,0,0.00,0
chr6:33147547,0,0.00,0
chr6:33147548,0,0.00,0
chr6:33147549,0,0.00,0
chr6:33147550,0,0.00,0
chr6:33147551,0,0.00,0
chr6:33147552,0,0.00,0
chr6:33147553,0,0.00,0
chr6:33147554,0,0.00,0
chr6:33147555,0,0.00,0
chr6:33147556,0,0.00,0
chr6:33147557,0,0.00,0
chr6:33147558,0,0.00,0
chr6:33147559,0,0.00,0
chr6:33147560,0,0.00,0
chr6:33147561,0,0.00,0
chr6:33147562,0,0.00,0
chr6:33147563,0,0.00,0
chr6:33147564,0,0.00,0
chr6:33147565,0,0.00,0
chr6:33147566,0,0.00,0
chr6:33147567,0,0.00,0
chr6:33147568,0,0.00,0
chr6:33147569,0,0.00,0
chr6:33147570,0,0.00,0
chr6:33147571,0,0.00,0
chr6:33147572,0,0.00,0
chr6:33147573,0,0.00,0
chr6:33147574,0,0.00,0
chr6:33147575,0,0.00,0
chr6:33147576,0,0.00,0
chr6:33147577,0,0.00,0
chr6:33147578,0,0.00,0
chr6:33147579,0,0.00,0
chr6:33147580,0,0.00,0
chr6:33147581,0,0.00,0
chr6:33147582,0,0.00,0
chr6:33147583,0,0.00,0
chr6:33147584,0,0.00,0
chr6:33147585,0,0.00,0
chr6:33147586,0,0.00,0
chr6:33147587,0,0.00,0
chr6:33147588,0,0.00,0
chr6:33147589,0,0.00,0
chr6:33147590,0,0.00,0
chr6:33147591,0,0.00,0
chr6:33147592,0,0.00,0
chr6:33147593,0,0.00,0
chr6:33147594,0,0.00,0
chr6:33147595,0,0.00,0
chr6:33147596,0,0.00,0
chr6:33147597,0,0.00,0
chr6:33147598,0,0.00,0
chr6:33147599,0,0.00,0
chr6:33147600,0,0.00,0
chr6:33147601,0,0.00,0
chr6:33147602,0,0.00,0
chr6:33152749,0,0.00,0
chr6:33152750,0,0.00,0
chr6:33152751,0,0.00,0
chr6:33152752,0,0.00,0
chr6:33152753,0,0.00,0
chr6:33152754,0,0.00,0
chr6:33152755,0,0.00,0
chr6:33152756,0,0.00,0
chr6:33152757,0,0.00,0
chr6:33152758,0,0.00,0
chr6:33152759,0,0.00,0
chr6:33152760,0,0.00,0
chr6:33152761,0,0.00,0
chr6:33152762,0,0.00,0
chr6:33152763,0,0.00,0
chr6:33152764,0,0.00,0
chr6:33152765,0,0.00,0
chr6:33152766,0,0.00,0
chr6:33152767,0,0.00,0
chr6:33152768,0,0.00,0
chr6:33152769,0,0.00,0
chr6:33152770,0,0.00,0
chr6:33152771,0,0.00,0
chr6:33152772,0,0.00,0
chr6:33152773,0,0.00,0
chr6:33152774,0,0.00,0
chr6:33152775,0,0.00,0
chr6:33152776,0,0.00,0
chr6:33152777,0,0.00,0
chr6:33152778,0,0.00,0
chr6:33152779,0,0.00,0
chr6:33152780,0,0.00,0
chr6:33152781,0,0.00,0
chr6:33152782,0,0.00,0
chr6:33152783,0,0.00,0
chr6:33152784,0,0.00,0
chr6:33152785,0,0.00,0
chr6:33152786,0,0.00,0
chr6:33152787,0,0.00,0
chr6:33152788,0,0.00,0
chr6:33152789,0,0.00,0
chr6:33152790,0,0.00,0
chr6:33152791,0,0.00,0
chr6:33152792,0,0.00,0
chr6:33152793,0,0.00,0
chr6:33152794,0,0.00,0
chr6:33152795,0,0.00,0
chr6:33152796,0,0.00,0
chr6:33152797,0,0.00,0
chr6:33152798,0,0.00,0
chr6:33152799,0,0.00,0
chr6:33152800,0,0.00,0
chr6:33152801,0,0.00,0
chr6:33152802,0,0.00,0
chr6:33152803,0,0.00,0
chr6:33152804,0,0.00,0
chr6:33152805,0,0.00,0
chr6:33152806,0,0.00,0
chr6:33152807,0,0.00,0
chr6:33152808,0,0.00,0
chr6:33152809,0,0.00,0
chr6:33152810,0,0.00,0
chr6:33152811,0,0.00,0
chr6:33152812,0,0.00,0
chr6:33152813,0,0.00,0
chr6:33152814,0,0.00,0
chr6:33152815,0,0.00,0
chr6:33152816,0,0.00,0
chr6:33152817,0,0.00,0
chr6:33152818,0,0.00,0
chr6:33152819,0,0.00,0
chr6:33152820,0,0.00,0
chr6:33152821,0,0.00,0
chr6:33152822,0,0.00,0
chr6:33152823,0,0.00,0
chr6:33152824,0,0.00,0
chr6:33152825,0,0.00,0
chr6:33152826,0,0.00,0
chr6:33152827,0,0.00,0
chr6:33152828,0,0.00,0
chr6:33152829,0,0.00,0
chr6:33152830,0,0.00,0
chr6:33152831,0,0.00,0
chr6:33152832,0,0.00,0
chr6:33152833,0,0.00,0
chr6:33152834,0,0.00,0
chr6:33152835,0,0.00,0
chr6:33152836,0,0.00,0
chr6:33152837,0,0.00,0
chr6:33152838,0,0.00,0
chr6:76527257,0,0.00,0
chr6:76527258,0,0.00,0
chr6:76527259,0,0.00,0
chr6:76527260,0,0.00,0
chr6:76527261,0,0.00,0
chr6:76527262,0,0.00,0
chr6:76527263,0,0.00,0
chr6:76527264,0,0.00,0
chr6:76527265,0,0.00,0
chr6:76527266,0,0.00,0
chr6:76527267,0,0.00,0
chr6:76527268,0,0.00,0
chr6:76532585,0,0.00,0
chr6:76532586,0,0.00,0
chr6:76532587,0,0.00,0
chr6:76532588,0,0.00,0
chr6:76540271,0,0.00,0
chr6:76540272,0,0.00,0
chr6:76540273,0,0.00,0
chr6:76540274,0,0.00,0
chr6:76540275,0,0.00,0
chr6:76540276,0,0.00,0
chr6:76540277,0,0.00,0
chr6:76540278,0,0.00,0
chr6:76540279,0,0.00,0
chr6:76596555,0,0.00,0
chr6:76596556,0,0.00,0
chr6:76596557,0,0.00,0
chr6:76596558,0,0.00,0
chr6:76596559,0,0.00,0
chr6:76596560,0,0.00,0
chr6:76596561,0,0.00,0
chr6:76596562,0,0.00,0
chr6:76596563,0,0.00,0
chr6:76596564,0,0.00,0
chr6:76599841,0,0.00,0
chr6:76599842,0,0.00,0
chr6:76599843,0,0.00,0
chr6:76599844,0,0.00,0
chr6:76599845,0,0.00,0
chr6:76599846,0,0.00,0
chr6:76599847,0,0.00,0
chr6:76599848,0,0.00,0
chr6:76599849,0,0.00,0
chr6:76599850,0,0.00,0
chr6:76599851,0,0.00,0
chr6:76599852,0,0.00,0
chr6:76599853,0,0.00,0
chr6:76599854,0,0.00,0
chr6:76599855,0,0.00,0
chr6:76599856,0,0.00,0
chr6:76599857,0,0.00,0
chr6:76599858,0,0.00,0
chr6:76599859,0,0.00,0
chr6:76599860,0,0.00,0
chr6:76599861,0,0.00,0
chr6:76599862,0,0.00,0
chr6:76599863,0,0.00,0
chr6:76599864,0,0.00,0
chr6:76599865,0,0.00,0
chr6:76599866,0,0.00,0
chr6:76599867,0,0.00,0
chr6:76599868,0,0.00,0
chr6:76599869,0,0.00,0
chr6:76599870,0,0.00,0
chr6:76599871,0,0.00,0
chr6:76599872,0,0.00,0
chr6:76599873,0,0.00,0
chr6:76599874,0,0.00,0
chr6:76599875,0,0.00,0
chr6:76599876,0,0.00,0
chr6:76599877,0,0.00,0
chr6:76602364,0,0.00,0
chr6:76602365,0,0.00,0
chr6:76602366,0,0.00,0
chr7:81350057,0,0.00,0
chr7:81350058,0,0.00,0
chr7:81350059,0,0.00,0
chr7:81350060,0,0.00,0
chr7:81350061,0,0.00,0
chr7:81350062,0,0.00,0
chr7:81350063,0,0.00,0
chr7:81350064,0,0.00,0
chr7:81350065,0,0.00,0
chr7:107302171,0,0.00,0
chr7:107302172,0,0.00,0
chr7:107302173,0,0.00,0
chr7:107302174,0,0.00,0
chr7:107302175,0,0.00,0
chr7:107302176,0,0.00,0
chr7:107302177,0,0.00,0
chr7:107302178,0,0.00,0
chr7:107323880,0,0.00,0
chr7:107323881,0,0.00,0
chr7:107323882,0,0.00,0
chr7:107323883,0,0.00,0
chr7:107323884,0,0.00,0
chr7:107323885,0,0.00,0
chr7:107323886,0,0.00,0
chr7:107323887,0,0.00,0
chr7:107323888,0,0.00,0
chr7:107323889,0,0.00,0
chr7:107323890,0,0.00,0
chr7:107323891,0,0.00,0
chr7:107323892,0,0.00,0
chr7:107323893,0,0.00,0
chr7:107323894,0,0.00,0
chr7:107323895,0,0.00,0
chr7:107323896,0,0.00,0
chr7:107323897,0,0.00,0
chr7:107323898,0,0.00,0
chr7:107323899,0,0.00,0
chr7:107323900,0,0.00,0
chr7:107323901,0,0.00,0
chr7:107323902,0,0.00,0
chr7:107323903,0,0.00,0
chr7:107323904,0,0.00,0
chr7:107323905,0,0.00,0
chr7:107323906,0,0.00,0
chr7:107323907,0,0.00,0
chr7:107323908,0,0.00,0
chr7:107323909,0,0.00,0
chr7:107323910,0,0.00,0
chr7:107323911,0,0.00,0
chr7:107323912,0,0.00,0
chr7:107323913,0,0.00,0
chr7:107323914,0,0.00,0
chr7:107323915,0,0.00,0
chr7:107323916,0,0.00,0
chr7:107323917,0,0.00,0
chr7:107323918,0,0.00,0
chr7:107323919,0,0.00,0
chr7:107323920,0,0.00,0
chr7:107323921,0,0.00,0
chr7:107323922,0,0.00,0
chr7:107323923,0,0.00,0
chr7:107323924,0,0.00,0
chr7:107323925,0,0.00,0
chr7:107323926,0,0.00,0
chr7:107323927,0,0.00,0
chr7:107323928,0,0.00,0
chr7:107323929,0,0.00,0
chr7:107323930,0,0.00,0
chr7:107323931,0,0.00,0
chr7:107323932,0,0.00,0
chr7:107323933,0,0.00,0
chr7:107323934,0,0.00,0
chr7:107323935,0,0.00,0
chr7:107323936,0,0.00,0
chr7:107323937,0,0.00,0
chr7:107323938,0,0.00,0
chr7:107323939,0,0.00,0
chr7:107323940,0,0.00,0
chr7:107323941,0,0.00,0
chr7:107323942,0,0.00,0
chr7:107323943,0,0.00,0
chr7:107323944,0,0.00,0
chr7:107323945,0,0.00,0
chr7:107323946,0,0.00,0
chr7:107323947,0,0.00,0
chr7:107323948,0,0.00,0
chr7:107323949,0,0.00,0
chr7:107335109,0,0.00,0
chr7:107335110,0,0.00,0
chr7:107335111,0,0.00,0
chr7:107335112,0,0.00,0
chr7:107335113,0,0.00,0
chr7:107335114,0,0.00,0
chr7:107335115,0,0.00,0
chr7:107335116,0,0.00,0
chr7:107335117,0,0.00,0
chr7:107335118,0,0.00,0
chr7:107340508,0,0.00,0
chr7:107340509,0,0.00,0
chr7:107340510,0,0.00,0
chr7:107340511,0,0.00,0
chr7:107340512,0,0.00,0
chr7:107340513,0,0.00,0
chr7:107340514,0,0.00,0
chr7:107342484,0,0.00,0
chr7:107342485,0,0.00,0
chr7:107342486,0,0.00,0
chr7:107342487,0,0.00,0
chr7:107342488,0,0.00,0
chr7:107342489,0,0.00,0
chr7:107342490,0,0.00,0
chr7:107342491,0,0.00,0
chr7:107342492,0,0.00,0
chr7:107342493,0,0.00,0
chr7:107342494,0,0.00,0
chr7:107342495,0,0.00,0
chr7:107344814,0,0.00,0
chr7:107344815,0,0.00,0
chr7:107344816,0,0.00,0
chr7:107344817,0,0.00,0
chr7:107344818,0,0.00,0
chr7:107344819,0,0.00,0
chr7:107344820,0,0.00,0
chr7:107344821,0,0.00,0
chr7:107344822,0,0.00,0
chr7:107344823,0,0.00,0
chr7:107344824,0,0.00,0
chr7:107344825,0,0.00,0
chr7:107344826,0,0.00,0
chr7:107344827,0,0.00,0
chr7:107344828,0,0.00,0
chr7:107344829,0,0.00,0
chr7:107344830,0,0.00,0
chr7:107344831,0,0.00,0
chr7:107344832,0,0.00,0
chr7:107344833,0,0.00,0
chr7:107344834,0,0.00,0
chr7:107344835,0,0.00,0
chr7:107344836,0,0.00,0
chr7:107344837,0,0.00,0
chr7:107344838,0,0.00,0
chr7:107344839,0,0.00,0
chr7:107344840,0,0.00,0
chr7:107344841,0,0.00,0
chr7:107344842,0,0.00,0
chr7:107344843,0,0.00,0
chr7:107344844,0,0.00,0
chr7:107344845,0,0.00,0
chr7:107344846,0,0.00,0
chr7:107344847,0,0.00,0
chr7:107344848,0,0.00,0
chr7:107344849,0,0.00,0
chr7:107344850,0,0.00,0
chr8:102678804,0,0.00,0
chr8:102678805,0,0.00,0
chr8:102678806,0,0.00,0
chr8:102678807,0,0.00,0
chr8:102678808,0,0.00,0
chr8:102678809,0,0.00,0
chr8:102678810,0,0.00,0
chr8:102678811,0,0.00,0
chr8:102678812,0,0.00,0
chr8:102678813,0,0.00,0
chr9:71836008,0,0.00,0
chr9:71836009,0,0.00,0
chr9:71836010,0,0.00,0
chr9:71836011,0,0.00,0
chr9:71836012,0,0.00,0
chr9:71836013,0,0.00,0
chr9:71836014,0,0.00,0
chr9:71836015,0,0.00,0
chr9:71836016,0,0.00,0
chr9:71836017,0,0.00,0
chr9:117228527,0,0.00,0
chr9:117228528,0,0.00,0
chr9:117228529,0,0.00,0
chr9:117228530,0,0.00,0
chr9:117228531,0,0.00,0
chr9:117228532,0,0.00,0
chr9:117228533,0,0.00,0
chr9:117228534,0,0.00,0
chr9:117228535,0,0.00,0
chr9:117228536,0,0.00,0
chr9:117228537,0,0.00,0
chr9:117228538,0,0.00,0
chr9:117228539,0,0.00,0
chr9:117228540,0,0.00,0
chr9:117228541,0,0.00,0
chr9:117228542,0,0.00,0
chr9:117228543,0,0.00,0
chr9:117228544,0,0.00,0
chr9:117228545,0,0.00,0
chr9:117228546,0,0.00,0
chr9:117228547,0,0.00,0
chr9:117228548,0,0.00,0
chr9:117228549,0,0.00,0
chr9:117228550,0,0.00,0
chr9:117228551,0,0.00,0
chr9:117228552,0,0.00,0
chr9:117228553,0,0.00,0
chr9:117228554,0,0.00,0
chr9:117228555,0,0.00,0
chr9:117228556,0,0.00,0
chr9:117228557,0,0.00,0
chr9:117228558,0,0.00,0
chr9:117228559,0,0.00,0
chr9:117228560,0,0.00,0
chr9:117228561,0,0.00,0
chr9:117228562,0,0.00,0
chr9:117228563,0,0.00,0
chr9:117228564,0,0.00,0
chr9:117228565,0,0.00,0
chr9:117228566,0,0.00,0
chr9:117228567,0,0.00,0
chr9:117228568,0,0.00,0
chr9:117228569,0,0.00,0
chr9:117228570,0,0.00,0
chr9:140094589,0,0.00,0
chr9:140094590,0,0.00,0
chr9:140094591,0,0.00,0
chr9:140094592,0,0.00,0
chr9:140094593,0,0.00,0
chr9:140094594,0,0.00,0
chr9:140094595,0,0.00,0
chr9:140094596,0,0.00,0
chr9:140094597,0,0.00,0
chr9:140094598,0,0.00,0
chr9:140094599,0,0.00,0
chr9:140094600,0,0.00,0
chr9:140094601,0,0.00,0
chr9:140094602,0,0.00,0
chr9:140094603,0,0.00,0
chr9:140094604,0,0.00,0
chr9:140094605,0,0.00,0
chr9:140094606,0,0.00,0
chr9:140094607,0,0.00,0
chr9:140094608,0,0.00,0
chr9:140094609,0,0.00,0
chr9:140094610,0,0.00,0
chr9:140094611,0,0.00,0
chr9:140094612,0,0.00,0
chr9:140094613,0,0.00,0
chr9:140094614,0,0.00,0
chr9:140094615,0,0.00,0
chr9:140094616,0,0.00,0
chr9:140094617,0,0.00,0
chr9:140094618,0,0.00,0
chr9:140094619,0,0.00,0
chr9:140094620,0,0.00,0
chr9:140094621,0,0.00,0
chr9:140094622,0,0.00,0
chr9:140094623,0,0.00,0
chr9:140094624,0,0.00,0
chr9:140094625,0,0.00,0
chr9:140094626,0,0.00,0
chr9:140094627,0,0.00,0
chr9:140094628,0,0.00,0
chr9:140094629,0,0.00,0
chr9:140094630,0,0.00,0
chr9:140094631,0,0.00,0
chr9:140094632,0,0.00,0
chr9:140094633,0,0.00,0
chr9:140094634,0,0.00,0
chr9:140094635,0,0.00,0
chr9:140094636,0,0.00,0
chr9:140094637,0,0.00,0
chr9:140094638,0,0.00,0
chr9:140094639,0,0.00,0
chr9:140094640,0,0.00,0
chr9:140094641,0,0.00,0
chr9:140094642,0,0.00,0
chr9:140094643,0,0.00,0
chr9:140094644,0,0.00,0
chr9:140094645,0,0.00,0
chr9:140094646,0,0.00,0
chr9:140094647,0,0.00,0
chr9:140094648,0,0.00,0
chr9:140094649,0,0.00,0
chr9:140094650,0,0.00,0
chr9:140094651,0,0.00,0
chr9:140094652,0,0.00,0
chr9:140094653,0,0.00,0
chr9:140094654,0,0.00,0
chr9:140094655,0,0.00,0
chr9:140094656,0,0.00,0
chr9:140094657,0,0.00,0
chr9:140094658,0,0.00,0
chr9:140094659,0,0.00,0
chr9:140094660,0,0.00,0
chr9:140094661,0,0.00,0
chr9:140094662,0,0.00,0
chr9:140094663,0,0.00,0
chr9:140094664,0,0.00,0
chr9:140094665,0,0.00,0
chr9:140094666,0,0.00,0
chr9:140094667,0,0.00,0
chr9:140094668,0,0.00,0
chr9:140094669,0,0.00,0
chr9:140094670,0,0.00,0
chr9:140094671,0,0.00,0
chr9:140094672,0,0.00,0
chr9:140094673,0,0.00,0
chr9:140094674,0,0.00,0
chr9:140094675,0,0.00,0
chr9:140094676,0,0.00,0
chr9:140094677,0,0.00,0
chr9:140094678,0,0.00,0
chr9:140094679,0,0.00,0
chr9:140094680,0,0.00,0
chr9:140094681,0,0.00,0
chr9:140094682,0,0.00,0
chr9:140094683,0,0.00,0
chr9:140094684,0,0.00,0
chr9:140094685,0,0.00,0
chr9:140094686,0,0.00,0
chr9:140094687,0,0.00,0
chr9:140094688,0,0.00,0
chr9:140094689,0,0.00,0
chr9:140094690,0,0.00,0
chr9:140094691,0,0.00,0
chr9:140094692,0,0.00,0
chr9:140094693,0,0.00,0
chr9:140094694,0,0.00,0
chr9:140094695,0,0.00,0
chr9:140094696,0,0.00,0
chr9:140094697,0,0.00,0
chr9:140094698,0,0.00,0
chr9:140094699,0,0.00,0
chr9:140094700,0,0.00,0
chr9:140094701,0,0.00,0
chr9:140094702,0,0.00,0
chr9:140094703,0,0.00,0
chr9:140094704,0,0.00,0
chr9:140094705,0,0.00,0
chr9:140094706,0,0.00,0
chr9:140094707,0,0.00,0
chr9:140094708,0,0.00,0
chr9:140094709,0,0.00,0
chr9:140094710,0,0.00,0
chr9:140094711,0,0.00,0
chr9:140094712,0,0.00,0
chr9:140094713,0,0.00,0
chr9:140094714,0,0.00,0
chr9:140094715,0,0.00,0
chr9:140094716,0,0.00,0
chr9:140094717,0,0.00,0
chr9:140094718,0,0.00,0
chr9:140094719,0,0.00,0
chr9:140094720,0,0.00,0
chr9:140094721,0,0.00,0
chr9:140094722,0,0.00,0
chr9:140094723,0,0.00,0
chr9:140094724,0,0.00,0
chr9:140094725,0,0.00,0
chr9:140094726,0,0.00,0
chr9:140094727,0,0.00,0
chr9:140094728,0,0.00,0
chr9:140094729,0,0.00,0
chr9:140094730,0,0.00,0
chr9:140094731,0,0.00,0
chr9:140094732,0,0.00,0
chr9:140094733,0,0.00,0
chr9:140094734,0,0.00,0
chr9:140094735,0,0.00,0
chr9:140094736,0,0.00,0
chr9:140094737,0,0.00,0
chr9:140094738,0,0.00,0
chr9:140094739,0,0.00,0
chr9:140094740,0,0.00,0
chr9:140094741,0,0.00,0
chr9:140094742,0,0.00,0
chr9:140094743,0,0.00,0
chr9:140094744,0,0.00,0
chr9:140094745,0,0.00,0
chr9:140094746,0,0.00,0
chr9:140094747,0,0.00,0
chr9:140094748,0,0.00,0
chr9:140094749,0,0.00,0
chr9:140094750,0,0.00,0
chr9:140094751,0,0.00,0
chr9:140094752,0,0.00,0
chr9:140094753,0,0.00,0
chr9:140094754,0,0.00,0
chr9:140094755,0,0.00,0
chr9:140094756,0,0.00,0
chr9:140094757,0,0.00,0
chr9:140094758,0,0.00,0
chr9:140094759,0,0.00,0
chr9:140094760,0,0.00,0
chr9:140094761,0,0.00,0
chr9:140094762,0,0.00,0
chr9:140094763,0,0.00,0
chr9:140094764,0,0.00,0
chr9:140094765,0,0.00,0
chr9:140094766,0,0.00,0
chr9:140094767,0,0.00,0
chr9:140094768,0,0.00,0
chr9:140094769,0,0.00,0
chr9:140094770,0,0.00,0
chr9:140094771,0,0.00,0
chr9:140094772,0,0.00,0
chr9:140094773,0,0.00,0
chr9:140094774,0,0.00,0
chr9:140094775,0,0.00,0
chr9:140094776,0,0.00,0
chr9:140094777,0,0.00,0
chr9:140094778,0,0.00,0
chr9:140094779,0,0.00,0
chr9:140094780,0,0.00,0
chr9:140094781,0,0.00,0
chr9:140094782,0,0.00,0
chr9:140094783,0,0.00,0
chr9:140094784,0,0.00,0
chr9:140094785,0,0.00,0
chr9:140094786,0,0.00,0
chr9:140094787,0,0.00,0
chr9:140094788,0,0.00,0
chr9:140094789,0,0.00,0
chr9:140094790,0,0.00,0
chr9:140094791,0,0.00,0
chr9:140094792,0,0.00,0
chr9:140094793,0,0.00,0
chr9:140094794,0,0.00,0
chr9:140094795,0,0.00,0
chr9:140094796,0,0.00,0
chr9:140094797,0,0.00,0
chr9:140094798,0,0.00,0
chr9:140094799,0,0.00,0
chr9:140094800,0,0.00,0
chr9:140094801,0,0.00,0
chr9:140094802,0,0.00,0
chr9:140094803,0,0.00,0
chr9:140094804,0,0.00,0
chr9:140094805,0,0.00,0
chr9:140094806,0,0.00,0
chr9:140094807,0,0.00,0
